date,anomaly_category,severity_pct,raw_score,hour,day_of_week,is_weekend,Appliances_Wh,lights_Wh,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C,T7_C,T8_C,T9_C,T_out_C,RH_1_pct,RH_2_pct,RH_3_pct,RH_5_pct,RH_out_pct,Windspeed_ms,Press_mmHg,Tdewpoint_C,top1_capteur,top1_label,top1_shap_score,top1_direction,top1_valeur_brute,top1_percentile_ctx,top1_interpretation,top2_capteur,top2_label,top2_shap_score,top2_direction,top2_valeur_brute,top2_percentile_ctx,top2_interpretation,top3_capteur,top3_label,top3_shap_score,top3_direction,top3_valeur_brute,top3_percentile_ctx,top3_interpretation,top4_capteur,top4_label,top4_shap_score,top4_direction,top4_valeur_brute,top4_percentile_ctx,top4_interpretation,top5_capteur,top5_label,top5_shap_score,top5_direction,top5_valeur_brute,top5_percentile_ctx,top5_interpretation
2016-05-18 18:50:00,mid,98.14,0.526458,18,Wednesday,0,130.0,30.0,23.7,23.1,24.39,23.57,21.1,14.19,22.86,24.39,22.5,12.95,43.3,41.4,39.5,51.1,86.2,5.33,748.9,10.47,lights,Eclairage (Wh),0.046032,HAUSSE,30.0,99.5,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.021846,HAUSSE,41.99,73.7,Humidite bureau (%) = 41.99 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.008991,HAUSSE,23.57,100.0,Temperature bureau (C) = 23.57 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.008794,HAUSSE,130.0,64.1,Consommation appareils (Wh) = 130.0 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_7,Humidite chambre parentale (%),0.006378,HAUSSE,40.06,81.9,Humidite chambre parentale (%) = 40.06 -> valeur haute (top 25%) pour 18h (HAUSSE du score anomalie)
2016-05-18 19:00:00,mid,96.1,0.511048,19,Wednesday,0,130.0,30.0,23.67,23.0,24.39,23.53,21.13,14.16,22.89,24.5,22.5,12.5,43.4,41.7,39.6,51.4,91.0,5.0,748.9,11.0,lights,Eclairage (Wh),0.045789,HAUSSE,30.0,100.0,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_8,Humidite salon ado (%),0.012472,HAUSSE,46.2,82.0,Humidite salon ado (%) = 46.2 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.01239,HAUSSE,91.0,85.0,Humidite exterieure (%) = 91.0 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.007448,HAUSSE,130.0,76.0,Consommation appareils (Wh) = 130.0 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),Windspeed,Vitesse du vent (m/s),0.003558,HAUSSE,5.0,68.4,Vitesse du vent (m/s) = 5.0 -> valeur dans la norme pour 19h (HAUSSE du score anomalie)
2016-05-19 10:30:00,mid,95.04,0.505745,10,Thursday,0,50.0,0.0,23.1,25.96,24.29,23.29,21.24,17.87,23.1,22.89,22.6,11.2,41.8,35.8,38.7,47.9,78.5,1.5,753.1,7.55,T2,Temperature salon/salle de vie (C),0.014425,HAUSSE,25.96,100.0,Temperature salon/salle de vie (C) = 25.96 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_6,Humidite ext. Nord (%),0.010627,HAUSSE,11.16,1.1,Humidite ext. Nord (%) = 11.16 -> valeur tres basse (bottom 10%) pour 10h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.010351,HAUSSE,38.7,51.6,Humidite buanderie (%) = 38.7 -> valeur dans la norme pour 10h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.009864,HAUSSE,35.77,4.9,Humidite salon/salle de vie (%) = 35.77 -> valeur tres basse (bottom 10%) pour 10h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.009847,HAUSSE,21.24,98.9,Temperature salle de bain (C) = 21.24 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie)
2016-05-19 20:10:00,mid,95.05,0.505842,20,Thursday,0,110.0,10.0,23.7,22.66,24.26,23.39,23.52,15.63,23.29,24.39,22.6,16.17,40.6,39.3,38.4,82.9,59.8,3.0,756.7,8.32,lights,Eclairage (Wh),0.035608,HAUSSE,10.0,65.8,Eclairage (Wh) = 10.0 -> valeur dans la norme pour 20h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.008847,HAUSSE,59.83,1.1,Humidite exterieure (%) = 59.83 -> valeur tres basse (bottom 10%) pour 20h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.006708,HAUSSE,24.39,96.0,Temperature salon ado (C) = 24.39 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.005699,HAUSSE,23.52,100.0,Temperature salle de bain (C) = 23.52 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.004485,HAUSSE,39.31,30.6,Humidite salon/salle de vie (%) = 39.31 -> valeur dans la norme pour 20h (HAUSSE du score anomalie)
2016-05-21 08:00:00,mid,95.88,0.509789,8,Saturday,1,80.0,0.0,23.1,23.13,24.79,23.07,22.41,17.37,22.74,23.39,22.89,14.5,48.1,47.8,42.4,48.3,91.0,4.0,756.3,13.1,T2,Temperature salon/salle de vie (C),0.035217,HAUSSE,23.13,100.0,Temperature salon/salle de vie (C) = 23.13 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.014419,HAUSSE,44.72,87.5,Humidite bureau (%) = 44.72 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),RH_6,Humidite ext. Nord (%),0.009971,HAUSSE,45.47,3.7,Humidite ext. Nord (%) = 45.47 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.008757,HAUSSE,17.37,100.0,Temperature ext. Nord (C) = 17.37 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.007053,HAUSSE,47.8,97.9,Humidite salon/salle de vie (%) = 47.8 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie)
2016-05-21 08:10:00,high,99.97,0.582445,8,Saturday,1,330.0,10.0,23.1,23.66,24.67,23.1,22.48,18.23,22.79,23.39,22.89,14.73,48.5,47.2,43.0,48.7,90.0,4.0,756.3,13.15,Appliances,Consommation appareils (Wh),0.042736,HAUSSE,330.0,96.2,Consommation appareils (Wh) = 330.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.038887,HAUSSE,10.0,91.7,Eclairage (Wh) = 10.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.026869,HAUSSE,23.66,100.0,Temperature salon/salle de vie (C) = 23.66 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.020345,HAUSSE,14.73,100.0,Temperature exterieure station meteo (C) = 14.73 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_8,Humidite salon ado (%),0.017029,HAUSSE,51.4,90.6,Humidite salon ado (%) = 51.4 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie)
2016-05-21 08:20:00,high,99.51,0.55292,8,Saturday,1,280.0,0.0,23.1,24.23,24.46,23.17,22.39,18.76,22.79,23.39,22.89,14.97,48.9,46.5,43.7,49.0,89.0,4.0,756.3,13.2,T2,Temperature salon/salle de vie (C),0.038641,HAUSSE,24.23,100.0,Temperature salon/salle de vie (C) = 24.23 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.03102,HAUSSE,46.46,94.8,Humidite salon/salle de vie (%) = 46.46 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.022539,HAUSSE,280.0,94.0,Consommation appareils (Wh) = 280.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.013606,HAUSSE,43.69,85.4,Humidite buanderie (%) = 43.69 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),RH_8,Humidite salon ado (%),0.01214,HAUSSE,51.48,90.8,Humidite salon ado (%) = 51.48 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie)
2016-05-21 08:30:00,high,99.42,0.548783,8,Saturday,1,130.0,0.0,23.07,24.5,24.29,23.2,22.43,19.27,22.79,23.39,22.96,15.2,49.1,45.8,44.5,49.2,88.0,4.0,756.4,13.25,Press_mm_hg,Pression atmospherique (mmHg),0.027045,HAUSSE,756.35,53.7,Pression atmospherique (mmHg) = 756.35 -> valeur dans la norme pour 8h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.023885,HAUSSE,44.46,90.4,Humidite buanderie (%) = 44.46 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.017985,HAUSSE,45.79,91.9,Humidite salon/salle de vie (%) = 45.79 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.017211,HAUSSE,24.5,100.0,Temperature salon/salle de vie (C) = 24.5 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_9,Humidite chambre (%),0.009886,HAUSSE,47.9,86.9,Humidite chambre (%) = 47.9 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie)
2016-05-21 08:40:00,high,99.7,0.56063,8,Saturday,1,330.0,0.0,23.07,24.89,24.29,23.26,22.5,19.93,22.79,23.47,22.89,15.43,49.3,45.0,44.6,49.5,87.0,4.0,756.4,13.3,RH_2,Humidite salon/salle de vie (%),0.05483,HAUSSE,45.03,84.4,Humidite salon/salle de vie (%) = 45.03 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.034804,HAUSSE,24.89,100.0,Temperature salon/salle de vie (C) = 24.89 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.015505,HAUSSE,23.47,100.0,Temperature salon ado (C) = 23.47 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.015361,HAUSSE,44.59,91.5,Humidite buanderie (%) = 44.59 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.010738,HAUSSE,15.43,100.0,Temperature exterieure station meteo (C) = 15.43 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie)
2016-05-21 08:50:00,high,99.46,0.550257,8,Saturday,1,100.0,0.0,23.0,25.23,24.32,23.29,22.43,20.43,22.79,23.5,22.89,15.67,49.3,44.3,44.3,49.7,86.0,4.0,756.4,13.35,RH_3,Humidite buanderie (%),0.03588,HAUSSE,44.3,89.2,Humidite buanderie (%) = 44.3 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.03002,HAUSSE,25.23,100.0,Temperature salon/salle de vie (C) = 25.23 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.027576,HAUSSE,44.29,76.5,Humidite salon/salle de vie (%) = 44.29 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.010358,HAUSSE,100.0,83.5,Consommation appareils (Wh) = 100.0 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.009009,HAUSSE,23.0,100.0,Temperature cuisine (C) = 23.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie)
2016-05-21 09:00:00,mid,98.09,0.525724,9,Saturday,1,100.0,0.0,23.0,25.57,24.39,23.29,22.46,20.82,22.79,23.41,22.94,15.9,49.6,43.5,44.3,49.9,85.0,4.0,756.4,13.4,RH_2,Humidite salon/salle de vie (%),0.029564,HAUSSE,43.53,65.1,Humidite salon/salle de vie (%) = 43.53 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.026754,HAUSSE,44.3,88.9,Humidite buanderie (%) = 44.3 -> valeur haute (top 25%) pour 9h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.014401,HAUSSE,25.57,100.0,Temperature salon/salle de vie (C) = 25.57 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.012707,HAUSSE,47.27,96.7,Humidite bureau (%) = 47.27 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.007131,HAUSSE,0.0,76.8,Eclairage (Wh) = 0.0 -> valeur haute (top 25%) pour 9h (HAUSSE du score anomalie)
2016-05-21 09:10:00,mid,98.36,0.529286,9,Saturday,1,80.0,0.0,23.07,25.83,24.29,23.29,22.45,21.26,22.79,23.39,23.0,16.15,49.8,42.9,44.5,49.9,83.7,4.17,756.4,13.38,RH_2,Humidite salon/salle de vie (%),0.031449,HAUSSE,42.93,60.7,Humidite salon/salle de vie (%) = 42.93 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.029604,HAUSSE,25.83,100.0,Temperature salon/salle de vie (C) = 25.83 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.016171,HAUSSE,47.56,97.7,Humidite bureau (%) = 47.56 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.008813,HAUSSE,44.5,92.3,Humidite buanderie (%) = 44.5 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.008483,HAUSSE,83.67,27.2,Humidite exterieure (%) = 83.67 -> valeur dans la norme pour 9h (HAUSSE du score anomalie)
2016-05-21 09:30:00,mid,95.56,0.508385,9,Saturday,1,390.0,0.0,23.0,25.79,24.39,23.5,22.5,22.07,22.85,23.33,23.0,16.65,50.1,42.7,44.3,50.3,81.0,4.5,756.4,13.35,Appliances,Consommation appareils (Wh),0.035521,HAUSSE,390.0,99.0,Consommation appareils (Wh) = 390.0 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.015417,HAUSSE,25.79,100.0,Temperature salon/salle de vie (C) = 25.79 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.007292,HAUSSE,42.73,58.4,Humidite salon/salle de vie (%) = 42.73 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.005508,HAUSSE,50.26,53.6,Humidite salle de bain (%) = 50.26 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.005083,HAUSSE,44.29,88.9,Humidite buanderie (%) = 44.29 -> valeur haute (top 25%) pour 9h (HAUSSE du score anomalie)
2016-05-21 09:40:00,mid,98.32,0.528523,9,Saturday,1,790.0,0.0,23.0,25.53,24.39,23.6,22.5,22.2,22.89,23.29,23.0,16.9,50.3,43.1,44.5,50.4,79.7,4.67,756.3,13.33,Appliances,Consommation appareils (Wh),0.058715,HAUSSE,790.0,100.0,Consommation appareils (Wh) = 790.0 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.012768,HAUSSE,47.26,96.7,Humidite bureau (%) = 47.26 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.010018,HAUSSE,22.2,100.0,Temperature ext. Nord (C) = 22.2 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.008141,HAUSSE,25.53,100.0,Temperature salon/salle de vie (C) = 25.53 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),T7,Temperature chambre parentale (C),0.005836,HAUSSE,22.89,100.0,Temperature chambre parentale (C) = 22.89 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie)
2016-05-21 10:00:00,mid,97.31,0.518436,10,Saturday,1,270.0,0.0,22.93,24.96,24.79,23.53,22.5,22.2,22.89,23.29,23.0,17.4,50.3,44.3,46.5,50.5,77.0,5.0,756.3,13.3,RH_3,Humidite buanderie (%),0.033878,HAUSSE,46.47,100.0,Humidite buanderie (%) = 46.47 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.020131,HAUSSE,50.26,100.0,Humidite cuisine (%) = 50.26 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.013007,HAUSSE,77.0,23.1,Humidite exterieure (%) = 77.0 -> valeur basse (bottom 25%) pour 10h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.008769,HAUSSE,24.96,100.0,Temperature salon/salle de vie (C) = 24.96 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.006277,HAUSSE,22.2,100.0,Temperature ext. Nord (C) = 22.2 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie)
2016-05-21 10:10:00,mid,98.6,0.532291,10,Saturday,1,340.0,0.0,23.0,24.89,25.26,23.6,22.5,22.4,22.89,23.29,23.0,17.58,50.4,44.4,46.9,50.6,75.3,5.17,756.3,13.13,RH_3,Humidite buanderie (%),0.036759,HAUSSE,46.93,100.0,Humidite buanderie (%) = 46.93 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.031862,HAUSSE,25.26,100.0,Temperature buanderie (C) = 25.26 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.020079,HAUSSE,340.0,95.5,Consommation appareils (Wh) = 340.0 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.015567,HAUSSE,24.89,100.0,Temperature salon/salle de vie (C) = 24.89 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.001369,BAISSE,22.5,100.0,Temperature salle de bain (C) = 22.5 -> valeur tres haute (top 10%) pour 10h (BAISSE du score anomalie)
2016-05-21 10:20:00,mid,97.46,0.519658,10,Saturday,1,270.0,0.0,23.0,25.1,25.46,23.63,22.5,22.43,22.89,23.29,23.0,17.77,50.5,44.1,46.9,50.6,73.7,5.33,756.2,12.97,RH_3,Humidite buanderie (%),0.024236,HAUSSE,46.86,100.0,Humidite buanderie (%) = 46.86 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.019757,HAUSSE,25.46,100.0,Temperature buanderie (C) = 25.46 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.012477,HAUSSE,25.1,100.0,Temperature salon/salle de vie (C) = 25.1 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.011529,HAUSSE,50.49,100.0,Humidite cuisine (%) = 50.49 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),Press_mm_hg,Pression atmospherique (mmHg),0.00901,HAUSSE,756.23,50.1,Pression atmospherique (mmHg) = 756.23 -> valeur dans la norme pour 10h (HAUSSE du score anomalie)
2016-05-21 10:30:00,mid,98.77,0.534898,10,Saturday,1,340.0,0.0,23.0,25.32,25.7,23.7,22.5,22.69,23.0,23.21,23.0,17.95,50.7,43.6,46.3,50.5,72.0,5.5,756.2,12.8,Appliances,Consommation appareils (Wh),0.027726,HAUSSE,340.0,95.5,Consommation appareils (Wh) = 340.0 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.026849,HAUSSE,25.7,100.0,Temperature buanderie (C) = 25.7 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.023028,HAUSSE,25.32,100.0,Temperature salon/salle de vie (C) = 25.32 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.013367,HAUSSE,22.69,100.0,Temperature ext. Nord (C) = 22.69 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.008555,HAUSSE,72.0,13.0,Humidite exterieure (%) = 72.0 -> valeur basse (bottom 25%) pour 10h (HAUSSE du score anomalie)
2016-05-21 10:40:00,mid,98.69,0.533718,10,Saturday,1,610.0,0.0,23.0,25.32,25.67,23.7,22.5,22.96,23.0,23.22,23.0,18.13,50.7,43.2,45.8,50.5,70.3,5.67,756.2,12.63,T3,Temperature buanderie (C),0.025617,HAUSSE,25.67,100.0,Temperature buanderie (C) = 25.67 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.023996,HAUSSE,25.32,100.0,Temperature salon/salle de vie (C) = 25.32 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.020923,HAUSSE,45.79,100.0,Humidite buanderie (%) = 45.79 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.015956,HAUSSE,610.0,99.6,Consommation appareils (Wh) = 610.0 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.012663,HAUSSE,70.33,10.8,Humidite exterieure (%) = 70.33 -> valeur basse (bottom 25%) pour 10h (HAUSSE du score anomalie)
2016-05-21 10:50:00,mid,96.87,0.515282,10,Saturday,1,470.0,0.0,23.1,25.1,25.79,23.7,22.5,22.96,23.0,23.23,23.0,18.32,51.0,43.6,45.5,50.5,68.7,5.83,756.1,12.47,Appliances,Consommation appareils (Wh),0.030901,HAUSSE,470.0,98.5,Consommation appareils (Wh) = 470.0 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.015738,HAUSSE,25.1,100.0,Temperature salon/salle de vie (C) = 25.1 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.010618,HAUSSE,23.1,100.0,Temperature cuisine (C) = 23.1 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.008987,HAUSSE,25.79,100.0,Temperature buanderie (C) = 25.79 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.007553,HAUSSE,50.5,55.8,Humidite salle de bain (%) = 50.5 -> valeur dans la norme pour 10h (HAUSSE du score anomalie)
2016-05-21 11:00:00,mid,95.03,0.505638,11,Saturday,1,110.0,0.0,23.05,25.03,25.79,23.73,22.5,23.13,23.0,23.2,23.0,18.5,51.0,44.2,45.0,50.6,67.0,6.0,756.1,12.3,RH_3,Humidite buanderie (%),0.026243,HAUSSE,44.99,96.7,Humidite buanderie (%) = 44.99 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.013977,HAUSSE,25.03,100.0,Temperature salon/salle de vie (C) = 25.03 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.011675,HAUSSE,110.0,79.5,Consommation appareils (Wh) = 110.0 -> valeur haute (top 25%) pour 11h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.006476,HAUSSE,44.23,85.5,Humidite salon/salle de vie (%) = 44.23 -> valeur haute (top 25%) pour 11h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.005886,HAUSSE,67.0,18.0,Humidite exterieure (%) = 67.0 -> valeur basse (bottom 25%) pour 11h (HAUSSE du score anomalie)
2016-05-21 11:10:00,mid,98.85,0.536142,11,Saturday,1,590.0,0.0,23.1,25.1,25.79,23.79,22.57,23.26,23.05,23.2,23.0,18.63,51.6,44.4,44.9,50.7,66.7,6.17,756.0,12.33,Appliances,Consommation appareils (Wh),0.036744,HAUSSE,590.0,99.0,Consommation appareils (Wh) = 590.0 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.019762,HAUSSE,44.86,96.5,Humidite buanderie (%) = 44.86 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.015897,HAUSSE,25.1,100.0,Temperature salon/salle de vie (C) = 25.1 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),T7,Temperature chambre parentale (C),0.012841,HAUSSE,23.05,100.0,Temperature chambre parentale (C) = 23.05 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.009071,HAUSSE,22.57,100.0,Temperature salle de bain (C) = 22.57 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie)
2016-05-21 11:20:00,mid,96.99,0.515851,11,Saturday,1,720.0,0.0,23.1,25.1,25.93,23.79,22.54,23.13,23.07,23.2,23.0,18.77,52.0,44.4,45.2,50.8,66.3,6.33,756.0,12.37,Appliances,Consommation appareils (Wh),0.02251,HAUSSE,720.0,99.8,Consommation appareils (Wh) = 720.0 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.012591,HAUSSE,25.1,100.0,Temperature salon/salle de vie (C) = 25.1 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.007855,HAUSSE,45.23,99.8,Humidite buanderie (%) = 45.23 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),Tdewpoint,Point de rosee (C),0.00638,HAUSSE,12.37,100.0,Point de rosee (C) = 12.37 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.002784,HAUSSE,23.1,100.0,Temperature cuisine (C) = 23.1 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie)
2016-05-21 13:10:00,mid,97.22,0.517611,13,Saturday,1,550.0,10.0,23.68,25.1,26.09,23.91,22.69,23.74,23.41,23.48,23.03,20.33,50.2,43.8,44.0,50.9,62.8,7.0,755.2,12.93,Appliances,Consommation appareils (Wh),0.03356,HAUSSE,550.0,99.8,Consommation appareils (Wh) = 550.0 -> valeur tres haute (top 10%) pour 13h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.023209,HAUSSE,10.0,93.1,Eclairage (Wh) = 10.0 -> valeur tres haute (top 10%) pour 13h (HAUSSE du score anomalie),Press_mm_hg,Pression atmospherique (mmHg),0.009083,HAUSSE,755.17,46.2,Pression atmospherique (mmHg) = 755.17 -> valeur dans la norme pour 13h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.008556,HAUSSE,26.09,100.0,Temperature buanderie (C) = 26.09 -> valeur tres haute (top 10%) pour 13h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.00509,HAUSSE,23.91,100.0,Temperature bureau (C) = 23.91 -> valeur tres haute (top 10%) pour 13h (HAUSSE du score anomalie)
